Date,CHF=X,EURGBP=X,EURJPY=X,AUDUSD=X,EURUSD=X,CAD=X,JPY=X,NZDUSD=X,SGD=X,HKD=X,GBPUSD=X
12/14/2018,0,0,0,0,0,0.0158651,0,0.018244336,0,0,0
12/17/2018,0,0,0,0,0,0,0.026349871,0,0,0,0
12/18/2018,0,0,0,-0.002608604,0.005221349,0,0,-0.005017135,0,0,0.00327613
12/19/2018,0,0,0,0,0,0,0,0,0,0,0
12/20/2018,0,0,0,0,0,0,0,0.021928546,0,0,0
12/21/2018,0,0,0,0,0,0,0,0,0,0,0
12/24/2018,0,0,0,0,0,0,0,0,0,0,0.003009443
12/25/2018,0,0,0,0,0,0,0,0,0,0,0
12/26/2018,0,0,0,0,0,0,0,0,0.003154209,0,0
12/27/2018,0,0,0,0,0,0,0,0,0,0,0
12/28/2018,0,0,0,0,0,0,0,0,0,0,0
12/31/2018,0,0,0,0.010659718,0,0,0,0,0,0,0
1/1/2019,0,0,0,0,0,0,0,0,0,0,0
1/2/2019,0,0,0,0,0,0,0,0,0,0.000438248,0
1/3/2019,0,0,0,0,0,0,0,0,-0.003053642,0,0
1/4/2019,0,0,0,0,0,0,0,0,0,0,0
1/7/2019,0,0,0,0,0,0,0,0,0,0,0
1/8/2019,0,0,0,0,0,0,0,0,0,0,0
1/9/2019,0,0,0,0,0,0,0,0,0,0,0
1/10/2019,0,0,0,0,0,0,0,0,0,0,0
1/11/2019,0,0,0,0,0,0,0,-0.00365322,0,0.000348422,0
1/14/2019,0,0,0,0,0,0,0,0,0,0,0
1/15/2019,0,0,0,0,0,0,0,0,0,0,0
1/16/2019,0,0,0,0,0,0,0,0,0,0,0
1/17/2019,0,0,0,0,0,0,0,0,0.00311814,0,0.017313985
1/18/2019,0,0,0,0,0,0,0,0,0,0,0
1/21/2019,0,0,0,0,0,0,0,-0.004334141,0,-9.80E-05,0
1/22/2019,0,0,-0.002545472,0,-0.002865382,0,0.000393846,0,0,0,0
1/23/2019,0,0,0,0,0,0,0,0,0,0,0
1/24/2019,0,0,0,0,0,0,0,0,0,0,0
1/25/2019,0,0,0,0,0,0,0,0,0,0,0
1/28/2019,0,0,0,0,0,0,0,0,0,-0.000266267,0
1/29/2019,0,0,0.00328743,0,0,0,0,0,0,0,0
1/30/2019,0,0,0,0,0,0,0,0,0,0,0
1/31/2019,0,0,0,0,0,0,0,-0.005234121,0,0,0
2/1/2019,0,0,0,0,0,0,0,0,0,0,0
2/4/2019,0,0,0,0,0,0,0,0,0,0,0
2/5/2019,0,0,0,0,0,0,0,0,0,-0.000565972,0
2/6/2019,0,0,0,0,0,0,0,0,0,0,0
2/7/2019,0.00324422,0,0,0,0,0,0,0,0,0,0
2/8/2019,0,0,0,0,0,0,0,0,0,0,0
2/11/2019,0,-0.001511898,0,0,0,0,0.006177907,0,0,0,0
2/12/2019,0,0,0,0,0,0.003842284,0,0,0,0,0
2/13/2019,0,0,0,0,0,0,0,0,0,0,0
2/14/2019,0,0,0,0,0,0,0,0,0,0,0
2/15/2019,0,0,0,0,0,0,0,0,0,0,0
2/18/2019,0,0,0,0.006685822,0,0.005284693,0,0,0.005843986,0,0
2/19/2019,0,0,0,0,0,0,0,0,0,0,0
2/20/2019,0,0,0,0,0,0,0,0,0,0,0
2/21/2019,0,0,0,0,0,0,0,0,0,0,0
2/22/2019,0,0,0,0,0,0,0,0,0,0,0
2/25/2019,0,0,0,0,0,0,0,0,0,0,0
2/26/2019,0,0,0,0,0,0,0,0,0,0,0
2/27/2019,0,0,0,0,0,0,0,0,0,0,0
2/28/2019,0,0,0,0,0,0,0,0,0,0,0
3/1/2019,0,0,0,0,0,0,0,0,0,0,0
3/4/2019,0,0,0,0,0,0,0,0,0,0,0
3/5/2019,0,0,0,0,0,0,0,0,0,0,0
3/6/2019,0,0,0,0,0,0,0,0,0,0,0
3/7/2019,0,0,0,0,0,0,0,0,0,0,0
3/8/2019,0,0,0,0,0,0,0,0,0,0,0
3/11/2019,0,0,0,0,0,0,0,0,0,0,0
3/12/2019,0,0,0,0,0,0,0,0,0,0,0
3/13/2019,0,0,0,0,0,0,0,0,0,0,0
3/14/2019,0,-0.010895216,0,0,0,0,0,0,0,0,0
3/15/2019,0,0,0,0,0,0,0,0,0,0,0
3/18/2019,0,0,0,0,0,0,0,0,0,0,0
3/19/2019,0,0,0,0,0,0,0.007502701,0,0,-0.000454699,0
3/20/2019,0,-0.001833613,0,0.000969166,0,0,0,0,0,0,0
3/21/2019,0,0,0,0,0,0,0,0,0,0,0
3/22/2019,0,0,0,0,0,0,0,0,0,0,0
3/25/2019,0,0,0,0,0,0,0,0,0,0,0
3/26/2019,0,0.001309666,0,0,0,0,0,0,0,0,0
3/27/2019,0,0,0,0,0,0,0,0,0,0,0
3/28/2019,0,0,0,0,0,0,0,0,0,0,0.006706007
3/29/2019,0,0,0,0,0,0,0,0,0,0,0
4/1/2019,0,0,0,0.002163939,0,0,0,0,0,4.85E-05,0
4/2/2019,0,0,0,0,0,0,0,0,0,0,0
4/3/2019,0,-0.004811691,0,0,0,0,0,0,0,0,0.000978698
4/4/2019,0,0,0,0,0,0,0,0,0,0,0
4/5/2019,0,0,0,0,0,0,0,0,0,0,0
4/8/2019,0,0,0,0,0,0,0,0,0,0,0
4/9/2019,0,0,0,0,0,0,0,-0.004851681,0,0,0
4/10/2019,0,0,0,0,0,0,0,0,0,0,0
4/11/2019,0,0,0,0,0,0,0,0,0,0,0
4/12/2019,0,0.002475847,0,0,0,0,0,0,0,0,0
4/15/2019,0,0,0,0,0,0,0,0,0,0,0
4/16/2019,0,0,0,0.009311442,0.006446155,0,0,0,0,0,0.010696101
4/17/2019,0,0,0,0,0,0,0,0,0,-0.000340178,0
4/18/2019,0,0,0,0,0,0,0,0,0,0,0
4/19/2019,0,0,0,0,0,0,0,0,0,0,0
4/22/2019,0.003808225,-0.000916199,0,0,0,-0.002325792,0.001766498,0.001728074,0.003302687,0,0
4/23/2019,0,0,0,0,0,0,0,0,0,0,0
4/24/2019,0,0,0,0,0,0,0,0,0,0,0
4/25/2019,0,0,0,0,0,0,0,0,0,0,0
4/26/2019,0,0,0,0,0,0,0,0,0,0,0
4/29/2019,0,0,0,0,0,0,0,0,0,0,0
4/30/2019,0,0,0,0,0.001690905,0,0,0,0,0.000297111,0
5/1/2019,0,0,0,0,0,0,0,0,0,0,0
5/2/2019,0,0,0,0,0,0,0,0,0,0,0
5/3/2019,0,0,0,0,0,0,0,0,0,0,0
5/6/2019,0,0,0,0,0,0,0,0,0,0.000258776,0
5/7/2019,0,0,0,0,0,0,0,0,0,0,0
5/8/2019,0,0,0,0,0,0,0,0,0,0,0
5/9/2019,0,0,0,0.01441666,0,0,0,0,0,0,0
5/10/2019,0,0,0,0,0,0,0,-0.003615808,0,0,0
5/13/2019,0,0.015389359,0,0,0,0,0,0,0,-0.000129926,0
5/14/2019,0,0,0,0,0,0,0,0,0,0,0
5/15/2019,0,0,0,0,0,0,0,0.00412087,-0.002035932,0,0
5/16/2019,-0.001052078,0,0,0,0,0,0,0,0,0,0
5/17/2019,0,0,-0.000852978,0,0,0,0,0,0,0,0
5/20/2019,0,0,0,0,0,0,0,0,0,0,0
5/21/2019,0,0,0,0,0,0,0,0,-0.002008447,0,0
5/22/2019,0,0,0,0,0,0,0,0,0,0,0
5/23/2019,0,0,0.010313437,0,0,0,0,0,0,0,0
5/24/2019,0,0,0,0,0,0,0,0,0,0,0
5/27/2019,0,0,0,0,0,0,0,0,0,0,0
5/28/2019,0,0,0.004994584,0,0,0,0,0,0,0,0
5/29/2019,0,0,0,-0.002905517,0,0,0,0,0,0,0
5/30/2019,-0.00345274,0,0,0,0,0,0,0,0,0,0
5/31/2019,0,0,0,0,0,0,0,0,0,0,0
6/3/2019,0,0,0,0,0,0,0,0,0,0,0
6/4/2019,0,0,0,0,0,0,0,0,0,0,0
6/5/2019,0,0,0,0,0,0,0,0,0,0,0
6/6/2019,0,0,0,0,0,0,0,0,0,0,0
6/7/2019,0,0,0,0,0,0,0,0,0,-0.000584984,0
6/10/2019,0,0,0,0,0,0,0,0,0,0,0
6/11/2019,0.008670187,0,0,0,-0.003282148,0,0,0,0,0,0
6/12/2019,0,0,0,0,0,0,0,0,0.000606986,0,-0.004495263
6/13/2019,0,0,0,0,0,0,0,0,0,0,0
6/14/2019,0,0,0,0,0,0,0,0,0,0,0
6/17/2019,0,0.00337694,0,0,0,0,0,0,0,0,0
6/18/2019,0,0,0,0,0,0,0,0,0,0,0
6/19/2019,0,0,0,0,0,0,0,0,0,0,0
6/20/2019,0,0,0,0,0.013240217,0,0,0,0,0,0
6/21/2019,0,0,0,0,0,0,0,0,0,0,0
6/24/2019,0,0,0,0,0,0,0,0,0,0,0
6/25/2019,0,0,0,0,0,0.005872872,-0.002662007,0,0,0,0
6/26/2019,0,0,0,0,0,0,0,0,0,0,0
6/27/2019,0,0,0,0,0,0,0,0,0,0,0
6/28/2019,0,0,0,0,0,0,0,0,0,0,0
7/1/2019,0,0,0,0,0,0,0,0,0,0,0
7/2/2019,0,0,0,0,0,0,0,0,0,0,0
7/3/2019,0,0,0,0,0,0,0,0,0,0,0
7/4/2019,0,0,0,0,0,0,0,0,0,0,0
7/5/2019,-0.00266167,0,-0.001571821,0,2.95E-06,0,-0.000181426,0,0,0,-0.000313157
7/8/2019,0,0,0,0,0,0,0,0,0,0,0
7/9/2019,0,0,0,-0.004153564,0,0,0,-0.004818669,0,0,0
7/10/2019,0,0,0,0,0,0,0,0,0,0,0
7/11/2019,0,0,0,0,0,0,0,0,0,0,0
7/12/2019,0,0,0,0,0,0,0,0,0,0,0
7/15/2019,0,0,0,0,0,0,0,0,0,0,0
7/16/2019,0,0,0,0,0,0.006603135,0,0,0,0,0
7/17/2019,0,0,0,0,0,0,0,0,0.004098719,0,0
7/18/2019,0,0,0.000625235,0,0,0,-0.002513821,0,0,0,0
7/19/2019,0,0,0,0,0,0,0,0,0,0,0
7/22/2019,0,0,0,0,0,0,0,0,0,0,0
7/23/2019,0,0,0,0,0,0,0,0,0,0,0
7/24/2019,0,0,0,0,0,0,0,0,0,0,0
7/25/2019,0,0,0,0,0,0,-0.003053708,0,0,0,0
7/26/2019,0,0,0,0,0,0,0,0,0,0,0.024923485
7/29/2019,0,0,0,0,0,0,0,0,0,0,0
7/30/2019,0.015012994,0,0,0,0,0,0,0,0,0,0
7/31/2019,0,0,0,0,0,0,0,0,0,0,0
8/1/2019,-0.002307879,0,0,0,0,0,0,0,0,0,0
8/2/2019,0,0.02016504,0,0,0,0,0,0,0,0,0
8/5/2019,0,0,0,0,0,0,0,0,0,0,-0.004576242
8/6/2019,0,0,0,0,0,0,0,0,0,0,0
8/7/2019,0,0,0,0,0,0,0,0,0,0,0
8/8/2019,0,0,0,0,0,0,0,0,0,0,0
8/9/2019,-0.005007408,0,0.004010041,0,0.007900163,0,-0.003731911,0,0,-8.77E-06,0
8/12/2019,0,0,0,0.005340888,0,0,0,0,0.001930606,0,0
8/13/2019,0,0,0,0,0,0,0,0,0,0,0
8/14/2019,0,0,0,0,0,0,0,0,0,0,0.002662732
8/15/2019,0,0,0,0,0,0,0,0,0,0,0
8/16/2019,0,0,0,-0.005197356,0,0,0,0.010027254,0,0,0
8/19/2019,0,0,0,0,0,0,-0.004434736,0,0,0,0
8/20/2019,0,0,0,0,-0.000366351,0,0,0,0,0,0
8/21/2019,0,0,0,0,0,0,0,0,0,0,0
8/22/2019,0,0.00420018,0,0,0,0,0,0,0,0,0
8/23/2019,0,0,0,0,0,0,0,0,0,0,0
8/26/2019,0,0,0,0,0,0,0,0,0,0,0
8/27/2019,0,0,0,0,0,0,0,0,0,0,0
8/28/2019,0,0,-0.001113015,-0.004538071,0,0,0,0,0,0,0
8/29/2019,0,0,0,0,0,0,0.010540435,0,0,0.000557448,0
8/30/2019,0,0.008782988,0,0,0,0,0,0,0,0,-0.004016866
9/2/2019,0,0,0,0,0,0,0,0,0,0,0
9/3/2019,0,0,0,0,0,0,0,0,0,0,0
9/4/2019,0,0,0,0,0,0,0,0,0,0,0
9/5/2019,0,0,0,0,0,0,0,0,0,0,0
9/6/2019,0,0,0,0,0,0,0,0,0,0,0
9/9/2019,0,0,0,0,0,0,0.009799038,0,0,0,0
9/10/2019,0.000929538,0,0,0,0,0,0,0,0,0,0
9/11/2019,0,0,0,0,-0.000166819,0,0,0,0.001316538,0,0
9/12/2019,0,0,0,0,0,0,0,0,0,0.000820797,-0.00412246
9/13/2019,0,0,0,0,0,0,0,0,0,0,0
9/16/2019,0,0,0,0,0,0,0,0,0,0,0
9/17/2019,0,0,0,0,0,0,0,0,0,0,0
9/18/2019,0,0,0,0,0,0,0,0,0,0,0
9/19/2019,0,0,0,0,0,-0.001389141,0,0,0,0,0
9/20/2019,0,0,0,0,0,0,0,0,0,0,-0.004690706
9/23/2019,0,0,0,0,0,-0.003500078,0,0,0,0,0
9/24/2019,0,0,0,0,0,0,0,0,0,0,0
9/25/2019,0,0,0.004326722,0,0,0,0,0,0,0,0
9/26/2019,0,0,0,0,0,0,0,0,0,0,0
9/27/2019,0,0,0,0,0,0,-0.002854465,0,0,8.96E-05,0
9/30/2019,0,0,0,0,0,0,0,-0.002043811,0,0,0
10/1/2019,0,0,0,0,0,0.004573535,0,0,0,0,0
10/2/2019,0,0,0,0,0,0,0,0,0,0,0
10/3/2019,0,0.003177109,0,0,0,0,0,0,0,0,0
10/4/2019,0,0,0,0,0,0,0,0,0,0,0
10/7/2019,0,0,0.017145698,0,0.003141205,0,0,0,0,0,0
10/8/2019,0,-0.002820894,0,0,0,0,0.016132192,0,0,0,-0.004149005
10/9/2019,0,0,0,0,0,0,0,0,0,-0.00017954,0
10/10/2019,0,0,0,0,0,0,0,0,0,0,0
10/11/2019,0,0,0,0,0,0,0,0,0,0,0
10/14/2019,0,0,0,0,0,0,0,0,0,0,0
10/15/2019,0,0,0,0,0,0,2.13E-05,0,0,0,0
10/16/2019,0,0,0,0,0,0,0,0,-0.002977197,0,0
10/17/2019,0,0,0,0,0,0,0,0,0,0,0
10/18/2019,0,0,0,0,0,0,0,0,0,0,0
10/21/2019,0,-0.001673899,-0.001100281,0,0,0,0,0,0.000694992,0,-0.004647834
10/22/2019,0,0,0,0,0,0,0,0,0,0,0
10/23/2019,0,0.001480028,0,0,0,0,0,0,0,0,0
10/24/2019,0,0,0,0,0,0,0,0,0,0,0
10/25/2019,0,0,0,0,0,0,0,0,0,0,0
10/28/2019,0,0,0,0,0,0,0,0,0,0,0
10/29/2019,0,0,0,0,0,0,0,0,0,0,0
10/30/2019,0,0,0,0,0,0,0,0,0,0,0
10/31/2019,0,0,0,0,0,0,-0.001652393,0,0.002863455,0,-0.00373547
11/1/2019,0,0,0,0,0,0,0,0,0,0,0
11/4/2019,0,0,0,0,0,0,0,0,0,0,0.005703228
11/5/2019,0,0,0,0,0,0,0,0,0,0,0
11/6/2019,0,0,0,0,0,0,0,0,0,0,0
11/7/2019,0,0,0,0,0.004043714,0,0,0,0,0,-0.001295251
11/8/2019,0,0,0,0,0,0,0,0,0,0,0
11/11/2019,0,0,0,0,0,0,0,0,0,0,0
11/12/2019,0,0,0,0,0,0,0,0,0,0,0
11/13/2019,0,0,0,0,0,0,0,0,0,0,0
11/14/2019,0,0,0,0,0,0,0,0,0,0,0.004450282
11/15/2019,0,0,0,0,0,0,0,0,0,0,0
11/18/2019,0,0.001367496,0,0,0,0,0,0.000595383,0,0,0
11/19/2019,0,0,0,0,0,0,0,0,0,0,0
11/20/2019,0,0,0,0,0.005171394,0,0,0,0,-0.000334189,-0.000549248
11/21/2019,0,0,0,0,0,0,0,0,0,0,0
11/22/2019,0,0,0,0,0,0,0,0,0,0,0
11/25/2019,0,0,0,0,0,0,0,0,0,0,0
11/26/2019,0,0,0.002380964,0,0,0,0,0,0,0,0
11/27/2019,0,0,0,-0.003271805,-0.001887439,0,0,0.018824606,0,0,0
11/28/2019,0,0,0,0,0,0,0,0,0,0,0
11/29/2019,0,0,0,0,0,0,0,0,-0.001231675,0,0
12/2/2019,0,0,0,0,0,0,0,0,0,0,0
12/3/2019,0,0,0,0,0,0,0,0,0,0,0
12/4/2019,0,0,0,0,0,0,0,0,0,0,0
12/5/2019,0,0,0,0,0,0,0,0,0,0,0
12/6/2019,0,0,0,0.002625023,0,0,0,0,0,0,0
12/9/2019,0,0,0,0,0,0,0,0,0,0,0
12/10/2019,0,0,0,0,0,0,0,0,0,0,0
12/11/2019,0,0,0,0,0,0,0,0,0,0,0
12/12/2019,0,0,0,0,0,0,0,0,0,0,0
12/13/2019,0,0,0,0,0,0,0,0,0,0,0
12/16/2019,0,0,0,0,0,0,0,0,0,0,0
12/17/2019,0,0,0,-0.004641107,0,0,0,0,0,0,0
12/18/2019,0,0,0,0,0,0,0.000658856,0,-0.001246856,0,0
12/19/2019,0,0,0,0.011650961,0,0,0,0,0,0,0
12/20/2019,0,0,0,0,0,-0.002254947,0,0,0,0,0
12/23/2019,0,0,0,0,0,0,0,0,0,0,0
12/24/2019,0,0,0,0,0,0,0,0,0,0,0
12/25/2019,0,0,0,0,0,-0.001855293,0,0,0,0,0
12/26/2019,0,0,0,0.008180722,0,0,0,0,0,0,0
12/27/2019,0,0,0,0,0.004933574,0,0,0,0,0.000431996,0
12/30/2019,0,0,0,0,0,0,0,0,0,0,0
12/31/2019,0,0,0,0,0,0,0,0,0,0,0
1/1/2020,0,0,0,0,0,0,0,0,0,0,0
1/2/2020,0.003843762,0,0,0,0,0,0,0,0,0,0.011042602
1/3/2020,0,0,0,0,0,0,0,0,0,0,0
1/6/2020,0,0,0,0,0,0,0,0,0,0,0
1/7/2020,0,0,0,0,0,0,0.013117112,0,0,0,0
1/8/2020,0,0,0,0,0,0,0,0,0,0,0
1/9/2020,0,0,0,0,0,0,0,0,0,0,0
1/10/2020,0,0,0,0,0,0,0,0,0,0,0
1/13/2020,0,0.001678512,0,0,0,0,0,-0.005076367,0,0,0.003156138
1/14/2020,0,0,0,0,0,0.000259088,0,0,0,0,0
1/15/2020,0,0,0,0,0,0,0,0,0,0,0
1/16/2020,0,0,0,0,0,0,0,0,-0.00219227,0,0
1/17/2020,0,0,0,0,0,0,0,0,0,0,0
1/20/2020,0,0,0,0,0,0,0,0,0,0,0
1/21/2020,0,0,0,0,0,0,0,0,0,0,0
1/22/2020,0,0,0,0,0,0,0,0,0,0,0
1/23/2020,0,0,0,0,0,0,0,0,0,0,0
1/24/2020,0,0,0,0,0,0,0,0,0,0,0
1/27/2020,0,0,0,0,0,0,0,0,0.013030212,-0.000616657,0
1/28/2020,0,0,0,0,0,0,0,0,0,0,0
1/29/2020,0,0,0,0,0,0,0,0,0,0,0
1/30/2020,0,0,0,0,0,0,0,0,0,0,0
1/31/2020,0,0,0,0,0,0,0,0,0,0,0
2/3/2020,0,0,0,0,0,0,0,0,0,0,0
2/4/2020,0,0,0,0,0,0,0,0,0,0,0
2/5/2020,0,0,0,0,0,0,0,0,0,0,0
2/6/2020,0,0,0,0,0,0,0,0,0,0,0
2/7/2020,0,0,0,0,0,0,0,0,0,0,0
2/10/2020,0,0,0,0,0,0,0,0,0,0,0
2/11/2020,0,0,0,0,0,0,0,0,0,0,0
2/12/2020,0,0,0,0,0,0,0,0,0,0,0
2/13/2020,0,0,0,0,0,0,0,0,0,0,0
2/14/2020,0,0,0,0,0,0,0,0.018166604,0,0,0
2/17/2020,0,0,0,0,0,0,0.008432855,0,0,-0.000547729,0
2/18/2020,0,0,-0.002577904,0,0,0,0,0,0,0,0
2/19/2020,0,0,0,0,0,0,0,0,0,0,0
2/20/2020,0,0,0,0,0,0,0,0,0,0,0
2/21/2020,0,0,0,0,0,0,0,0,0,0,0
2/24/2020,0,0,0,0,0,0,0,0,0,0,0
2/25/2020,0,0,0,0,0,0,0,0,0,0,-0.00529913
2/26/2020,0,0,0,0,0,0.005766389,0,0,0,0,0
2/27/2020,0,0,0,0,0,0,0.035214001,0,0,0,0
2/28/2020,0,0,0,0,0,0,0,0,0,0,0
3/2/2020,0,0,0,0,0,0,0,0,0,0,0
3/3/2020,0,0,0,0,0,0,0,0,0,0,0
3/4/2020,0,0,0,0,0,0,0,0,0,0,-0.001699357
3/5/2020,0.008885974,0,0,0,0,0,0,-0.005304767,0,0,0
3/6/2020,0,0,0.001288984,0,0,0,0,0,-0.002924922,0,0
3/9/2020,0,0,0,0,0,0,0,0,0,0,0
3/10/2020,0,0,0,0,0,0,0,0,0,0,0
3/11/2020,0,0,0,0,0,0,0,0,0,0,0
3/12/2020,0,0,0,0.114881985,0,0,0,0,0,0,0
3/13/2020,0,0,0,0,0,0,0,0,0,0,0
3/16/2020,0,0,0,0,0,0,0,0,0,0,0
3/17/2020,0,0,0,0,0,0,0,0,0,0,0
3/18/2020,0,0,0,0,0,0,0,0,0,0,0
3/19/2020,0,0,0.017828634,0,0,0,0,0,0,0,0
3/20/2020,0,0,0,0,0,0,0,0,0,0,0
3/23/2020,0,0,0,0,0,0,0,0,0,0,0
3/24/2020,0.017799194,0,0,0,0.018431206,0,0,0,0,0,0
3/25/2020,0,0,0,0,0,0.015330434,0,0,0,0,0
3/26/2020,0.003767692,0,0,0,-0.000395169,0,0,0,0,0,0
3/27/2020,0,0.026089741,0,0,0,0,0,0,0,-0.000304469,0
3/30/2020,0,0,0,0,0,0,0,0,0,0,0
3/31/2020,0,0,0.003495864,0,0,0,0,0,0,0,0
4/1/2020,0,0,0,0,0,0,0,0,0,0,0
4/2/2020,0,0,0,0,0,0,0,0,0,0,0.001119965
4/3/2020,0,0,0,0,0,0,0,0,0,-0.000367585,0
4/6/2020,0,0,0.001487169,0,0,0,0,0,0,0,0
4/7/2020,0,0,0,0,0,0,0,0,0,0,0
4/8/2020,0,0,0,0,0,0,0,0,0,0,0
4/9/2020,0,0,0,0,-0.003663009,-0.003645679,0,0,0.000200206,0,0
4/10/2020,0,0,0,0,0,0,0,0,0,0,0
4/13/2020,0,0,0.011882162,0,0,-0.005208816,0,0,0,-1.94E-05,0
4/14/2020,0,0,0,0,0,0,0,-0.005569373,0,0,0
4/15/2020,0,0,0,0,0,0,0,0,0,0,0
4/16/2020,0,0,0,0,0,0,0,0,0,0,0
4/17/2020,0,0,0,0,0,0,0,0,0,0,0
4/20/2020,0,0,0,0,0,0,-0.006100052,0,0,0,0
4/21/2020,0,0,0,0,0,0,0,0,0,0,-0.001605562
4/22/2020,0,0,0,0,0,0,0,0,0,0,0
4/23/2020,0,0,0,0,0,0,0,0,0,0,0
4/24/2020,0,0,0,0,0,0,0,0,0,0,0
4/27/2020,0,0,0,0.006380343,0,0,0.006467225,0.005769829,0.004860391,0,0
4/28/2020,0,0.000121453,0,0,0,-0.000435088,0,0,0,0,0
4/29/2020,0,0,0,0,0,0,0,0,0,0,0
4/30/2020,0,0,0,0,-0.003612996,0,0,0,0,0,0
5/1/2020,0,0,0,0,0,0,0,0,0,0,0
5/4/2020,0,0,0,0,0,0,0,0,0,0,0.013443561
5/5/2020,0.003525156,0,0,0,0,0,-0.003791194,0,0,0,0
5/6/2020,0,0,0,0,0,0,0,0,0,0,0
5/7/2020,0,0,0,0,0,0,0,0,0,0,0
5/8/2020,0,0,0.007855252,0,0,0,0,0,0,0,0
5/11/2020,0,0.020504171,0,0,0,0,0,0,0,-0.000316184,0
5/12/2020,0,0,0,0,0,0,0,0,0,0,0
5/13/2020,0,0,0,0,0,0,-0.003698312,0,0,0,0.004010396
5/14/2020,0,0,0,0,0,0,0,0,0,0,0
5/15/2020,0,0,0,0,0,0,0.005127248,0,0,0,0
5/18/2020,0,0,0,0,0,0,0,0,0,0,0
5/19/2020,0,0,0,0,0,0,0,0,0,0,0
5/20/2020,0.00152253,0,0,0,0,0,0,0,0,0,0
5/21/2020,0,0,0,0,0,0,0,0,0,0,0
5/22/2020,0,0,0,-0.007659899,0,0,-0.001436624,-0.007144783,0,0,0
5/25/2020,0,0,0,0,0,0,0,0,0,0,0
5/26/2020,0,0,0.035399986,0.055392247,0,0.032658185,0,0.04507049,0,0,0.030731765
5/27/2020,0,0,0,0,0,0,0,0,0,0,0
5/28/2020,0,0,0,0,0,0,0,0,0,0,0
5/29/2020,0,0,0,0,0,0,0,0,0,0,0
6/1/2020,0,0,0,0,0,0,0,0,0,0,0
6/2/2020,0,0,0,0,0,0,0,0,0,0,0
6/3/2020,0,0,0,0,0,0,0,0,0,0,0
6/4/2020,0,0,0,0,0,0,0,0,0,0,0
6/5/2020,0,0,0,0,0,0,0,0,0,0,0
6/8/2020,0,0,0,0,0,0,0,0,0,0,0
6/9/2020,0,0,0,0,0,0,0,0,0,0,0
6/10/2020,0,0,0,0,0,0,0,0,0,0,0
6/11/2020,0,0.010896446,0.013343315,0,0,0,0,0,0,0,0
6/12/2020,0,0,0,0,0,0,0,0,0,0,0
6/15/2020,0,0,0,0,0,0,0,0,0,0,0
6/16/2020,0,0,0,0,0,0,-0.004637207,0,0,0,0
6/17/2020,0,0,0,0,0,0,0,0,0,0,0
6/18/2020,0,0,0,-0.005394678,0,0.002904011,0,-0.000103596,0,0,0
6/19/2020,-0.004787149,0,0,0,0,0,0,0,0,-0.000238651,0
6/22/2020,0,0,0,0,0,0,0,0,0,0,0
6/23/2020,0,0,0,0,0,0,0,0,0,0,0
6/24/2020,0,0,0,0,0,0,0,0,0,0,0
6/25/2020,0,0,0,0,0.001755828,0,0,0,0,0,0
6/26/2020,0,0,-0.004087933,0,0,0,0,0,0,0,0
6/29/2020,0,0,0,0,0.006371527,0,0,0,0,0,0
6/30/2020,0,0,0,0,0,0.002878427,0,0,0.000273206,0,0
7/1/2020,0,0,0,0,0,0,0,0,0,0,0
7/2/2020,0,0,0,0,0,0,0,0,0,0,0
7/3/2020,0,0,-0.001460909,0,0,0,0,0,0,0,0
7/6/2020,0,0.000874207,0,-0.001032607,0,0,0,0,0,0,0
7/7/2020,0,0,0,0,0,0,0,0,0,0,0
7/8/2020,0,0,0,0,0,0,0,0,0,0,0
7/9/2020,0,0,0,0,0,0,0,0,0,0,0
7/10/2020,0,0,0,0,0,0,0,0,0,0,0
7/13/2020,0,0,0,0,0,0,0,0,0,0,0
7/14/2020,0,0,0,0,0,0,0,0,0,0,0
7/15/2020,0,0,0,0,0,0,0,0,0,0,0
7/16/2020,0,0,0,0,0,0,0,0,0,0,0
7/17/2020,0,0,0,0,0,0,0,0,0,0,0
7/20/2020,0,0,0,0,0,0,0,0,0.007999402,0,0
7/21/2020,0,0,0,0,0,0,0,0,0,0,0
7/22/2020,0,0,0,0,0,0,0,0,0,0,0
7/23/2020,0,0,0,0,0,0,0,0,0,0,0
7/24/2020,0,-0.004583615,0,0,0,0,0,0,0,0,0
7/27/2020,0,0,0,0,0,0,0,0,0.00444403,0,0
7/28/2020,0,0,0,0,0,0,0,0,0,0,0
7/29/2020,0,0,0,0,0,0,0,0,0,0,0
7/30/2020,0,0,0,0,0,0,0,-0.005725134,0,0,0
7/31/2020,0,0,0,0,0,0,0,0,0,0,0
8/3/2020,0,0,0,0,0,0,0,0,0,0,0
8/4/2020,0,-0.002606821,0,0,0,0,0,0,0,0,0
8/5/2020,0,0,0,0,0,0,0,-0.005511681,0,0,0
8/6/2020,0,0,0,0,0,0,0,0,0,0,0
8/7/2020,0,0,0,0,0,0,0,0,-0.001140445,0,0
8/10/2020,0,-0.002828807,0,0,0,0,0,0,0,0,0
8/11/2020,0,0,0,0,0,0.013399907,0,0,0,0,0
8/12/2020,0,0,0,0,0,0,0,0,0,0,0
8/13/2020,0,0,0,0,0,0,0,0,0,0,0
8/14/2020,0,0.002136881,0,0,0,0,0,0,0,0,0
8/17/2020,0,0,0,0,0,0,0,0,0,0,0
8/18/2020,0,0,0,0,0,0,0,0,0,0,0.002153812
